*******************************************************************************
 Revised: July 31, 2013             Moon / (Earth)                          301
 
 GEOPHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius, km  = 1737.53+-0.03    Mass, x10^22 kg       =    7.349
  Radius (gravity), km  = 1738.0           Surface emissivity    =    0.92
  Radius (IAU), km      = 1737.4           GM, km^3/s^2          = 4902.800066
  Density, g/cm^3       =    3.3437        GM 1-sigma, km^3/s^2  =  +-0.0001  
  V(1,0)                =   +0.21          Surface accel., m/s^2 =    1.62
  Earth/Moon mass ratio = 81.3005690769    Farside crust. thick. = ~80 - 90 km
  Mean crustal density  = 2.97+-.07 g/cm^3 Nearside crust. thick.= 58+-8 km 
  Heat flow, Apollo 15  = 3.1+-.6 mW/m^2   Mean angular diameter = 31'05.2"
  Heat flow, Apollo 17  = 2.2+-.5 mW/m^2   Sid. rot. rate, rad/s = 0.0000026617
  Geometric Albedo      = 0.12             Mean solar day        = 29.5306 d
  Obliquity to orbit    = 6.67 deg         Orbit period          = 27.321582 d
  Semi-major axis, a    = 384400 km        Eccentricity          = 0.05490
  Mean motion, rad/s    = 2.6616995x10^-6  Inclination           = 5.145 deg
  Apsidal period        = 3231.50 d        Nodal period          = 6798.38 d
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1414+-7     1323+-7     1368+-7
  Maximum Planetary IR (W/m^2)   1314        1226        1268
  Minimum Planetary IR (W/m^2)      5.2         5.2         5.2
********************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Jun  8 11:26:02 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:33.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260605.p260901
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUN-05. PREDICTS-> 2026-AUG-31
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461134.701770833, A.D. 2026-Apr-04 04:50:33.0000, -3.137758520217774E+05, -2.463911162457609E+05, -3.123987548518297E+04,  5.858583284473012E-01, -7.911974456659973E-01, -4.664981141607921E-02,
2461134.702465278, A.D. 2026-Apr-04 04:51:33.0000, -3.137406970190445E+05, -2.464385853012314E+05, -3.124267411758080E+04,  5.859750935028182E-01, -7.911044005577663E-01, -4.663793502820390E-02,
2461134.703159722, A.D. 2026-Apr-04 04:52:33.0000, -3.137055350108549E+05, -2.464860487734932E+05, -3.124547203736842E+04,  5.860918436680097E-01, -7.910113387154037E-01, -4.662605774337014E-02,
2461134.703854166, A.D. 2026-Apr-04 04:53:33.0000, -3.136703659981022E+05, -2.465335066615425E+05, -3.124826924449207E+04,  5.862085789408945E-01, -7.909182601413195E-01, -4.661417956185343E-02,
2461134.704548611, A.D. 2026-Apr-04 04:54:33.0000, -3.136351899816799E+05, -2.465809589643755E+05, -3.125106573889790E+04,  5.863252993194916E-01, -7.908251648379242E-01, -4.660230048392833E-02,
2461134.705243056, A.D. 2026-Apr-04 04:55:33.0000, -3.136000069624818E+05, -2.466284056809886E+05, -3.125386152053221E+04,  5.864420048018207E-01, -7.907320528076278E-01, -4.659042050986983E-02,
2461134.705937500, A.D. 2026-Apr-04 04:56:33.0000, -3.135648169414016E+05, -2.466758468103780E+05, -3.125665658934119E+04,  5.865586953859014E-01, -7.906389240528415E-01, -4.657853963995295E-02,
2461134.706631945, A.D. 2026-Apr-04 04:57:33.0000, -3.135296199193334E+05, -2.467232823515405E+05, -3.125945094527109E+04,  5.866753710697543E-01, -7.905457785759751E-01, -4.656665787445258E-02,
2461134.707326389, A.D. 2026-Apr-04 04:58:33.0000, -3.134944158971713E+05, -2.467707123034727E+05, -3.126224458826822E+04,  5.867920318514003E-01, -7.904526163794401E-01, -4.655477521364365E-02,
2461134.708020833, A.D. 2026-Apr-04 04:59:33.0000, -3.134592048758094E+05, -2.468181366651717E+05, -3.126503751827883E+04,  5.869086777288600E-01, -7.903594374656469E-01, -4.654289165780096E-02,
2461134.708715278, A.D. 2026-Apr-04 05:00:33.0000, -3.134239868561419E+05, -2.468655554356343E+05, -3.126782973524927E+04,  5.870253087001556E-01, -7.902662418370068E-01, -4.653100720719944E-02,
2461134.709409722, A.D. 2026-Apr-04 05:01:33.0000, -3.133887618390635E+05, -2.469129686138579E+05, -3.127062123912579E+04,  5.871419247633085E-01, -7.901730294959314E-01, -4.651912186211393E-02,
2461134.710104167, A.D. 2026-Apr-04 05:02:33.0000, -3.133535298254685E+05, -2.469603761988396E+05, -3.127341202985482E+04,  5.872585259163418E-01, -7.900798004448313E-01, -4.650723562281966E-02,
2461134.710798611, A.D. 2026-Apr-04 05:03:33.0000, -3.133182908162518E+05, -2.470077781895770E+05, -3.127620210738268E+04,  5.873751121572778E-01, -7.899865546861182E-01, -4.649534848959119E-02,
2461134.711493055, A.D. 2026-Apr-04 05:04:33.0000, -3.132830448123080E+05, -2.470551745850678E+05, -3.127899147165570E+04,  5.874916834841397E-01, -7.898932922222041E-01, -4.648346046270357E-02,
2461134.712187500, A.D. 2026-Apr-04 05:05:33.0000, -3.132477918145320E+05, -2.471025653843097E+05, -3.128178012262033E+04,  5.876082398949517E-01, -7.898000130555003E-01, -4.647157154243159E-02,
2461134.712881945, A.D. 2026-Apr-04 05:06:33.0000, -3.132125318238189E+05, -2.471499505863005E+05, -3.128456806022294E+04,  5.877247813877371E-01, -7.897067171884184E-01, -4.645968172905030E-02,
2461134.713576389, A.D. 2026-Apr-04 05:07:33.0000, -3.131772648410639E+05, -2.471973301900383E+05, -3.128735528440995E+04,  5.878413079605210E-01, -7.896134046233712E-01, -4.644779102283442E-02,
2461134.714270833, A.D. 2026-Apr-04 05:08:33.0000, -3.131419908671621E+05, -2.472447041945214E+05, -3.129014179512783E+04,  5.879578196113280E-01, -7.895200753627700E-01, -4.643589942405890E-02,
2461134.714965278, A.D. 2026-Apr-04 05:09:33.0000, -3.131067099030091E+05, -2.472920725987480E+05, -3.129292759232299E+04,  5.880743163381834E-01, -7.894267294090276E-01, -4.642400693299853E-02,
2461134.715659722, A.D. 2026-Apr-04 05:10:33.0000, -3.130714219495001E+05, -2.473394354017166E+05, -3.129571267594195E+04,  5.881907981391129E-01, -7.893333667645562E-01, -4.641211354992841E-02,
2461134.716354167, A.D. 2026-Apr-04 05:11:33.0000, -3.130361270075309E+05, -2.473867926024260E+05, -3.129849704593114E+04,  5.883072650121427E-01, -7.892399874317684E-01, -4.640021927512317E-02,
2461134.717048611, A.D. 2026-Apr-04 05:12:33.0000, -3.130008250779972E+05, -2.474341441998747E+05, -3.130128070223713E+04,  5.884237169552992E-01, -7.891465914130764E-01, -4.638832410885790E-02,
2461134.717743055, A.D. 2026-Apr-04 05:13:33.0000, -3.129655161617949E+05, -2.474814901930619E+05, -3.130406364480639E+04,  5.885401539666094E-01, -7.890531787108933E-01, -4.637642805140724E-02,
2461134.718437500, A.D. 2026-Apr-04 05:14:33.0000, -3.129302002598199E+05, -2.475288305809865E+05, -3.130684587358547E+04,  5.886565760441005E-01, -7.889597493276321E-01, -4.636453110304622E-02,
2461134.719131944, A.D. 2026-Apr-04 05:15:33.0000, -3.128948773729683E+05, -2.475761653626476E+05, -3.130962738852095E+04,  5.887729831858005E-01, -7.888663032657059E-01, -4.635263326404959E-02,
2461134.719826389, A.D. 2026-Apr-04 05:16:33.0000, -3.128595475021363E+05, -2.476234945370448E+05, -3.131240818955936E+04,  5.888893753897376E-01, -7.887728405275276E-01, -4.634073453469228E-02,
2461134.720520834, A.D. 2026-Apr-04 05:17:33.0000, -3.128242106482203E+05, -2.476708181031774E+05, -3.131518827664731E+04,  5.890057526539403E-01, -7.886793611155105E-01, -4.632883491524914E-02,
2461134.721215278, A.D. 2026-Apr-04 05:18:33.0000, -3.127888668121167E+05, -2.477181360600452E+05, -3.131796764973139E+04,  5.891221149764374E-01, -7.885858650320683E-01, -4.631693440599494E-02,
2461134.721909722, A.D. 2026-Apr-04 05:19:33.0000, -3.127535159947220E+05, -2.477654484066479E+05, -3.132074630875821E+04,  5.892384623552585E-01, -7.884923522796142E-01, -4.630503300720468E-02,
2461134.722604167, A.D. 2026-Apr-04 05:20:33.0000, -3.127181581969330E+05, -2.478127551419854E+05, -3.132352425367448E+04,  5.893547947884333E-01, -7.883988228605623E-01, -4.629313071915303E-02,
2461134.723298611, A.D. 2026-Apr-04 05:21:33.0000, -3.126827934196464E+05, -2.478600562650579E+05, -3.132630148442675E+04,  5.894711122739923E-01, -7.883052767773262E-01, -4.628122754211500E-02,
2461134.723993056, A.D. 2026-Apr-04 05:22:33.0000, -3.126474216637591E+05, -2.479073517748655E+05, -3.132907800096176E+04,  5.895874148099659E-01, -7.882117140323195E-01, -4.626932347636531E-02,
2461134.724687500, A.D. 2026-Apr-04 05:23:33.0000, -3.126120429301682E+05, -2.479546416704086E+05, -3.133185380322613E+04,  5.897037023943852E-01, -7.881181346279570E-01, -4.625741852217879E-02,
2461134.725381944, A.D. 2026-Apr-04 05:24:33.0000, -3.125766572197709E+05, -2.480019259506877E+05, -3.133462889116663E+04,  5.898199750252818E-01, -7.880245385666524E-01, -4.624551267983029E-02,
2461134.726076389, A.D. 2026-Apr-04 05:25:33.0000, -3.125412645334643E+05, -2.480492046147035E+05, -3.133740326472998E+04,  5.899362327006874E-01, -7.879309258508201E-01, -4.623360594959475E-02,
2461134.726770833, A.D. 2026-Apr-04 05:26:33.0000, -3.125058648721459E+05, -2.480964776614567E+05, -3.134017692386286E+04,  5.900524754186344E-01, -7.878372964828750E-01, -4.622169833174683E-02,
2461134.727465278, A.D. 2026-Apr-04 05:27:33.0000, -3.124704582367133E+05, -2.481437450899484E+05, -3.134294986851203E+04,  5.901687031771554E-01, -7.877436504652310E-01, -4.620978982656143E-02,
2461134.728159722, A.D. 2026-Apr-04 05:28:33.0000, -3.124350446280639E+05, -2.481910068991797E+05, -3.134572209862429E+04,  5.902849159742836E-01, -7.876499878003034E-01, -4.619788043431339E-02,
2461134.728854167, A.D. 2026-Apr-04 05:29:33.0000, -3.123996240470956E+05, -2.482382630881516E+05, -3.134849361414641E+04,  5.904011138080524E-01, -7.875563084905070E-01, -4.618597015527737E-02,
2461134.729548611, A.D. 2026-Apr-04 05:30:33.0000, -3.123641964947062E+05, -2.482855136558657E+05, -3.135126441502519E+04,  5.905172966764959E-01, -7.874626125382563E-01, -4.617405898972843E-02,
2461134.730243056, A.D. 2026-Apr-04 05:31:33.0000, -3.123287619717937E+05, -2.483327586013234E+05, -3.135403450120745E+04,  5.906334645776483E-01, -7.873688999459670E-01, -4.616214693794124E-02,
2461134.730937500, A.D. 2026-Apr-04 05:32:33.0000, -3.122933204792563E+05, -2.483799979235264E+05, -3.135680387264003E+04,  5.907496175095446E-01, -7.872751707160541E-01, -4.615023400019053E-02,
2461134.731631944, A.D. 2026-Apr-04 05:33:33.0000, -3.122578720179920E+05, -2.484272316214766E+05, -3.135957252926975E+04,  5.908657554702197E-01, -7.871814248509331E-01, -4.613832017675124E-02,
2461134.732326389, A.D. 2026-Apr-04 05:34:33.0000, -3.122224165888993E+05, -2.484744596941759E+05, -3.136234047104353E+04,  5.909818784577094E-01, -7.870876623530195E-01, -4.612640546789815E-02,
2461134.733020833, A.D. 2026-Apr-04 05:35:33.0000, -3.121869541928766E+05, -2.485216821406264E+05, -3.136510769790820E+04,  5.910979864700493E-01, -7.869938832247286E-01, -4.611448987390598E-02,
2461134.733715278, A.D. 2026-Apr-04 05:36:33.0000, -3.121514848308224E+05, -2.485688989598303E+05, -3.136787420981070E+04,  5.912140795052763E-01, -7.869000874684767E-01, -4.610257339504953E-02,
2461134.734409722, A.D. 2026-Apr-04 05:37:33.0000, -3.121160085036355E+05, -2.486161101507900E+05, -3.137064000669791E+04,  5.913301575614268E-01, -7.868062750866793E-01, -4.609065603160367E-02,
2461134.735104166, A.D. 2026-Apr-04 05:38:33.0000, -3.120805252122147E+05, -2.486633157125082E+05, -3.137340508851683E+04,  5.914462206365385E-01, -7.867124460817527E-01, -4.607873778384314E-02,
2461134.735798611, A.D. 2026-Apr-04 05:39:33.0000, -3.120450349574588E+05, -2.487105156439875E+05, -3.137616945521433E+04,  5.915622687286485E-01, -7.866186004561131E-01, -4.606681865204276E-02,
2461134.736493056, A.D. 2026-Apr-04 05:40:33.0000, -3.120095377402669E+05, -2.487577099442306E+05, -3.137893310673737E+04,  5.916783018357952E-01, -7.865247382121763E-01, -4.605489863647722E-02,
2461134.737187500, A.D. 2026-Apr-04 05:41:33.0000, -3.119740335615383E+05, -2.488048986122406E+05, -3.138169604303299E+04,  5.917943199560167E-01, -7.864308593523592E-01, -4.604297773742133E-02,
2461134.737881945, A.D. 2026-Apr-04 05:42:33.0000, -3.119385224221720E+05, -2.488520816470206E+05, -3.138445826404821E+04,  5.919103230873524E-01, -7.863369638790781E-01, -4.603105595514984E-02,
2461134.738576389, A.D. 2026-Apr-04 05:43:33.0000, -3.119030043230676E+05, -2.488992590475738E+05, -3.138721976972997E+04,  5.920263112278412E-01, -7.862430517947501E-01, -4.601913328993762E-02,
2461134.739270833, A.D. 2026-Apr-04 05:44:33.0000, -3.118674792651245E+05, -2.489464308129038E+05, -3.138998056002535E+04,  5.921422843755227E-01, -7.861491231017914E-01, -4.600720974205930E-02,
2461134.739965278, A.D. 2026-Apr-04 05:45:33.0000, -3.118319472492425E+05, -2.489935969420139E+05, -3.139274063488137E+04,  5.922582425284375E-01, -7.860551778026191E-01, -4.599528531178976E-02,
2461134.740659722, A.D. 2026-Apr-04 05:46:33.0000, -3.117964082763211E+05, -2.490407574339080E+05, -3.139549999424514E+04,  5.923741856846256E-01, -7.859612158996506E-01, -4.598335999940373E-02,
2461134.741354167, A.D. 2026-Apr-04 05:47:33.0000, -3.117608623472602E+05, -2.490879122875899E+05, -3.139825863806366E+04,  5.924901138421281E-01, -7.858672373953030E-01, -4.597143380517588E-02,
2461134.742048611, A.D. 2026-Apr-04 05:48:33.0000, -3.117253094629600E+05, -2.491350615020635E+05, -3.140101656628412E+04,  5.926060269989865E-01, -7.857732422919933E-01, -4.595950672938098E-02,
2461134.742743055, A.D. 2026-Apr-04 05:49:33.0000, -3.116897496243204E+05, -2.491822050763330E+05, -3.140377377885357E+04,  5.927219251532422E-01, -7.856792305921390E-01, -4.594757877229388E-02,
2461134.743437500, A.D. 2026-Apr-04 05:50:33.0000, -3.116541828322417E+05, -2.492293430094027E+05, -3.140653027571918E+04,  5.928378083029375E-01, -7.855852022981581E-01, -4.593564993418925E-02,
2461134.744131945, A.D. 2026-Apr-04 05:51:33.0000, -3.116186090876242E+05, -2.492764753002769E+05, -3.140928605682806E+04,  5.929536764461152E-01, -7.854911574124678E-01, -4.592372021534197E-02,
2461134.744826389, A.D. 2026-Apr-04 05:52:33.0000, -3.115830283913683E+05, -2.493236019479604E+05, -3.141204112212738E+04,  5.930695295808180E-01, -7.853970959374865E-01, -4.591178961602643E-02,
2461134.745520833, A.D. 2026-Apr-04 05:53:33.0000, -3.115474407443748E+05, -2.493707229514577E+05, -3.141479547156437E+04,  5.931853677050892E-01, -7.853030178756316E-01, -4.589985813651776E-02,
2461134.746215278, A.D. 2026-Apr-04 05:54:33.0000, -3.115118461475440E+05, -2.494178383097738E+05, -3.141754910508617E+04,  5.933011908169730E-01, -7.852089232293213E-01, -4.588792577709055E-02,
2461134.746909722, A.D. 2026-Apr-04 05:55:33.0000, -3.114762446017769E+05, -2.494649480219136E+05, -3.142030202264003E+04,  5.934169989145134E-01, -7.851148120009742E-01, -4.587599253801938E-02,
2461134.747604167, A.D. 2026-Apr-04 05:56:33.0000, -3.114406361079746E+05, -2.495120520868823E+05, -3.142305422417315E+04,  5.935327919957548E-01, -7.850206841930083E-01, -4.586405841957913E-02,
2461134.748298611, A.D. 2026-Apr-04 05:57:33.0000, -3.114050206670379E+05, -2.495591505036852E+05, -3.142580570963281E+04,  5.936485700587425E-01, -7.849265398078420E-01, -4.585212342204464E-02,
2461134.748993055, A.D. 2026-Apr-04 05:58:33.0000, -3.113693982798679E+05, -2.496062432713277E+05, -3.142855647896622E+04,  5.937643331015218E-01, -7.848323788478943E-01, -4.584018754569025E-02,
2461134.749687500, A.D. 2026-Apr-04 05:59:33.0000, -3.113337689473661E+05, -2.496533303888155E+05, -3.143130653212071E+04,  5.938800811221384E-01, -7.847382013155835E-01, -4.582825079079100E-02,
2461134.750381944, A.D. 2026-Apr-04 06:00:33.0000, -3.112981326704338E+05, -2.497004118551542E+05, -3.143405586904354E+04,  5.939958141186389E-01, -7.846440072133286E-01, -4.581631315762147E-02,
2461134.751076389, A.D. 2026-Apr-04 06:01:33.0000, -3.112624894499724E+05, -2.497474876693498E+05, -3.143680448968205E+04,  5.941115320890700E-01, -7.845497965435488E-01, -4.580437464645642E-02,
2461134.751770834, A.D. 2026-Apr-04 06:02:33.0000, -3.112268392868836E+05, -2.497945578304081E+05, -3.143955239398357E+04,  5.942272350314783E-01, -7.844555693086630E-01, -4.579243525757037E-02,
2461134.752465278, A.D. 2026-Apr-04 06:03:33.0000, -3.111911821820692E+05, -2.498416223373355E+05, -3.144229958189541E+04,  5.943429229439119E-01, -7.843613255110904E-01, -4.578049499123843E-02,
2461134.753159722, A.D. 2026-Apr-04 06:04:33.0000, -3.111555181364310E+05, -2.498886811891383E+05, -3.144504605336497E+04,  5.944585958244182E-01, -7.842670651532506E-01, -4.576855384773493E-02,
2461134.753854167, A.D. 2026-Apr-04 06:05:33.0000, -3.111198471508709E+05, -2.499357343848227E+05, -3.144779180833961E+04,  5.945742536710457E-01, -7.841727882375629E-01, -4.575661182733470E-02,
2461134.754548611, A.D. 2026-Apr-04 06:06:33.0000, -3.110841692262912E+05, -2.499827819233956E+05, -3.145053684676671E+04,  5.946898964818429E-01, -7.840784947664468E-01, -4.574466893031243E-02,
2461134.755243056, A.D. 2026-Apr-04 06:07:33.0000, -3.110484843635939E+05, -2.500298238038637E+05, -3.145328116859372E+04,  5.948055242548594E-01, -7.839841847423223E-01, -4.573272515694271E-02,
2461134.755937500, A.D. 2026-Apr-04 06:08:33.0000, -3.110127925636814E+05, -2.500768600252337E+05, -3.145602477376803E+04,  5.949211369881444E-01, -7.838898581676093E-01, -4.572078050750039E-02,
2461134.756631944, A.D. 2026-Apr-04 06:09:33.0000, -3.109770938274561E+05, -2.501238905865128E+05, -3.145876766223711E+04,  5.950367346797479E-01, -7.837955150447276E-01, -4.570883498226008E-02,
2461134.757326389, A.D. 2026-Apr-04 06:10:33.0000, -3.109413881558207E+05, -2.501709154867082E+05, -3.146150983394841E+04,  5.951523173277202E-01, -7.837011553760975E-01, -4.569688858149623E-02,
2461134.758020833, A.D. 2026-Apr-04 06:11:33.0000, -3.109056755496777E+05, -2.502179347248271E+05, -3.146425128884939E+04,  5.952678849301124E-01, -7.836067791641391E-01, -4.568494130548389E-02,
2461134.758715278, A.D. 2026-Apr-04 06:12:33.0000, -3.108699560099301E+05, -2.502649482998771E+05, -3.146699202688756E+04,  5.953834374849751E-01, -7.835123864112730E-01, -4.567299315449758E-02,
2461134.759409722, A.D. 2026-Apr-04 06:13:33.0000, -3.108342295374805E+05, -2.503119562108657E+05, -3.146973204801041E+04,  5.954989749903604E-01, -7.834179771199195E-01, -4.566104412881189E-02,
2461134.760104167, A.D. 2026-Apr-04 06:14:33.0000, -3.107984961332323E+05, -2.503589584568007E+05, -3.147247135216551E+04,  5.956144974443200E-01, -7.833235512924992E-01, -4.564909422870145E-02,
2461134.760798611, A.D. 2026-Apr-04 06:15:33.0000, -3.107627557980883E+05, -2.504059550366901E+05, -3.147520993930039E+04,  5.957300048449067E-01, -7.832291089314330E-01, -4.563714345444109E-02,
2461134.761493056, A.D. 2026-Apr-04 06:16:33.0000, -3.107270085329519E+05, -2.504529459495419E+05, -3.147794780936259E+04,  5.958454971901728E-01, -7.831346500391422E-01, -4.562519180630537E-02,
2461134.762187500, A.D. 2026-Apr-04 06:17:33.0000, -3.106912543387266E+05, -2.504999311943642E+05, -3.148068496229968E+04,  5.959609744781718E-01, -7.830401746180468E-01, -4.561323928456895E-02,
2461134.762881944, A.D. 2026-Apr-04 06:18:33.0000, -3.106554932163158E+05, -2.505469107701655E+05, -3.148342139805926E+04,  5.960764367069572E-01, -7.829456826705689E-01, -4.560128588950646E-02,
2461134.763576389, A.D. 2026-Apr-04 06:19:33.0000, -3.106197251666230E+05, -2.505938846759542E+05, -3.148615711658896E+04,  5.961918838745832E-01, -7.828511741991293E-01, -4.558933162139267E-02,
2461134.764270833, A.D. 2026-Apr-04 06:20:33.0000, -3.105839501905520E+05, -2.506408529107390E+05, -3.148889211783637E+04,  5.963073159791042E-01, -7.827566492061494E-01, -4.557737648050209E-02,
2461134.764965278, A.D. 2026-Apr-04 06:21:33.0000, -3.105481682890068E+05, -2.506878154735285E+05, -3.149162640174916E+04,  5.964227330185751E-01, -7.826621076940509E-01, -4.556542046710932E-02,
2461134.765659722, A.D. 2026-Apr-04 06:22:33.0000, -3.105123794628911E+05, -2.507347723633320E+05, -3.149435996827498E+04,  5.965381349910510E-01, -7.825675496652552E-01, -4.555346358148898E-02,
2461134.766354166, A.D. 2026-Apr-04 06:23:33.0000, -3.104765837131093E+05, -2.507817235791581E+05, -3.149709281736151E+04,  5.966535218945879E-01, -7.824729751221844E-01, -4.554150582391586E-02,
2461134.767048611, A.D. 2026-Apr-04 06:24:33.0000, -3.104407810405653E+05, -2.508286691200164E+05, -3.149982494895640E+04,  5.967688937272417E-01, -7.823783840672603E-01, -4.552954719466451E-02,
2461134.767743056, A.D. 2026-Apr-04 06:25:33.0000, -3.104049714461635E+05, -2.508756089849160E+05, -3.150255636300743E+04,  5.968842504870688E-01, -7.822837765029047E-01, -4.551758769400954E-02,
2461134.768437500, A.D. 2026-Apr-04 06:26:33.0000, -3.103691549308083E+05, -2.509225431728666E+05, -3.150528705946228E+04,  5.969995921721263E-01, -7.821891524315400E-01, -4.550562732222552E-02,
2461134.769131945, A.D. 2026-Apr-04 06:27:33.0000, -3.103333314954044E+05, -2.509694716828777E+05, -3.150801703826871E+04,  5.971149187804715E-01, -7.820945118555882E-01, -4.549366607958716E-02,
2461134.769826389, A.D. 2026-Apr-04 06:28:33.0000, -3.102975011408562E+05, -2.510163945139592E+05, -3.151074629937441E+04,  5.972302303101620E-01, -7.819998547774722E-01, -4.548170396636897E-02,
2461134.770520833, A.D. 2026-Apr-04 06:29:33.0000, -3.102616638680687E+05, -2.510633116651210E+05, -3.151347484272724E+04,  5.973455267592559E-01, -7.819051811996138E-01, -4.546974098284579E-02,
2461134.771215278, A.D. 2026-Apr-04 06:30:33.0000, -3.102258196779467E+05, -2.511102231353732E+05, -3.151620266827496E+04,  5.974608081258121E-01, -7.818104911244363E-01, -4.545777712929194E-02,
2461134.771909722, A.D. 2026-Apr-04 06:31:33.0000, -3.101899685713953E+05, -2.511571289237260E+05, -3.151892977596537E+04,  5.975760744078892E-01, -7.817157845543623E-01, -4.544581240598217E-02,
2461134.772604167, A.D. 2026-Apr-04 06:32:33.0000, -3.101541105493195E+05, -2.512040290291898E+05, -3.152165616574629E+04,  5.976913256035468E-01, -7.816210614918144E-01, -4.543384681319096E-02,
2461134.773298611, A.D. 2026-Apr-04 06:33:33.0000, -3.101182456126247E+05, -2.512509234507753E+05, -3.152438183756555E+04,  5.978065617108445E-01, -7.815263219392161E-01, -4.542188035119299E-02,
2461134.773993055, A.D. 2026-Apr-04 06:34:33.0000, -3.100823737622160E+05, -2.512978121874928E+05, -3.152710679137106E+04,  5.979217827278425E-01, -7.814315658989902E-01, -4.540991302026298E-02,
2461134.774687500, A.D. 2026-Apr-04 06:35:33.0000, -3.100464949989992E+05, -2.513446952383534E+05, -3.152983102711062E+04,  5.980369886526015E-01, -7.813367933735602E-01, -4.539794482067538E-02,
2461134.775381945, A.D. 2026-Apr-04 06:36:33.0000, -3.100106093238796E+05, -2.513915726023680E+05, -3.153255454473216E+04,  5.981521794831824E-01, -7.812420043653492E-01, -4.538597575270464E-02,
2461134.776076389, A.D. 2026-Apr-04 06:37:33.0000, -3.099747167377631E+05, -2.514384442785476E+05, -3.153527734418359E+04,  5.982673552176467E-01, -7.811471988767810E-01, -4.537400581662554E-02,
2461134.776770833, A.D. 2026-Apr-04 06:38:33.0000, -3.099388172415554E+05, -2.514853102659037E+05, -3.153799942541280E+04,  5.983825158540562E-01, -7.810523769102793E-01, -4.536203501271269E-02,
